0 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-45-86.ec2.internal/172.31.45.86:8032
1858 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 4
1867 [main] INFO com.hadoop.compression.lzo.GPLNativeCodeLoader  - Loaded native gpl library
1870 [main] INFO com.hadoop.compression.lzo.LzoCodec  - Successfully loaded & initialized native-lzo library [hadoop-lzo rev 60b8618a21bca805756fb1bc393c18c2512e4fc4]
2297 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:106
2423 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1488092363398_0001
2816 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1488092363398_0001
2866 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-45-86.ec2.internal:20888/proxy/application_1488092363398_0001/
2867 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1488092363398_0001
12019 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1488092363398_0001 running in uber mode : false
1692088 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 19%
1693091 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 26%
1694094 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 29%
1695097 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 36%
1696100 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 39%
1697103 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 47%
1698106 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 50%
1699108 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 59%
1700114 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 69%
1701116 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 71%
1702119 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 82%
1703121 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 86%
1704123 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 90%
1705126 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 92%
1706128 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 96%
1707131 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 97%
1708133 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 99%
1709135 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 100%
1709142 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1488092363398_0002 completed successfully
1709176 [main] INFO org.apache.hadoop.mapreduce.Job  - Counters: 53
	File System Counters
		FILE: Number of bytes read=1977568859
		FILE: Number of bytes written=3085576421
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=1477660084
		HDFS: Number of bytes written=1477620154
		HDFS: Number of read operations=99
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=18
	Job Counters 
		Killed map tasks=2
		Killed reduce tasks=1
		Launched map tasks=19
		Launched reduce tasks=10
		Data-local map tasks=15
		Rack-local map tasks=4
		Total time spent by all maps in occupied slots (ms)=49459200
		Total time spent by all reduces in occupied slots (ms)=30646560
		Total time spent by all map tasks (ms)=1030400
		Total time spent by all reduce tasks (ms)=319235
		Total vcore-milliseconds taken by all map tasks=1030400
		Total vcore-milliseconds taken by all reduce tasks=319235
		Total megabyte-milliseconds taken by all map tasks=1582694400
		Total megabyte-milliseconds taken by all reduce tasks=980689920
	Map-Reduce Framework
		Map input records=3178227
		Map output records=71167233
		Map output bytes=3597197322
		Map output materialized bytes=1111385115
		Input split bytes=2610
		Combine input records=88866014
		Combine output records=34592866
		Reduce input groups=3178228
		Reduce shuffle bytes=1111385115
		Reduce input records=16894085
		Reduce output records=3178227
		Spilled Records=51486951
		Shuffled Maps =162
		Failed Shuffles=0
		Merged Map outputs=162
		GC time elapsed (ms)=8729
		CPU time spent (ms)=598200
		Physical memory (bytes) snapshot=16351191040
		Virtual memory (bytes) snapshot=100691800064
		Total committed heap usage (bytes)=15333851136
	PageRank$counter
		delta=4602820031937147327
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters 
		Bytes Read=1477657474
	File Output Format Counters 
		Bytes Written=1477620154
Page Rank computation completed in 113923 ms
Starting iteration 1 for pagerank calculation
1709233 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-45-86.ec2.internal/172.31.45.86:8032
1709464 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 9
1709515 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:18
1709548 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1488092363398_0003
1709566 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1488092363398_0003
1709574 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-45-86.ec2.internal:20888/proxy/application_1488092363398_0003/
1709574 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1488092363398_0003
1717694 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1488092363398_0003 running in uber mode : false
1717694 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 0% reduce 0%
1731772 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 5% reduce 0%
1734786 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 7% reduce 0%
1736792 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 12% reduce 0%
1737797 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 17% reduce 0%
1739804 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 22% reduce 0%
1740807 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 31% reduce 0%
1742814 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 35% reduce 0%
1743823 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 42% reduce 0%
1745830 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 46% reduce 0%
1746833 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 50% reduce 0%
1748839 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 51% reduce 0%
1749842 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 53% reduce 0%
1756866 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 55% reduce 0%
1757869 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 63% reduce 0%
1758872 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 66% reduce 0%
1760876 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 66% reduce 2%
1764889 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 67% reduce 2%
1767897 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 70% reduce 2%
1769902 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 71% reduce 6%
1770906 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 73% reduce 6%
1772910 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 76% reduce 6%
1773912 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 77% reduce 6%
1775917 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 79% reduce 6%
1776919 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 80% reduce 6%
1777921 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 6%
1778924 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 6%
1779927 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 6%
1781932 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 7%
1787945 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 9%
1790952 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 11%
1793960 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 86% reduce 11%
1794963 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 87% reduce 11%
1797970 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 88% reduce 11%
1800977 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 90% reduce 11%
1803985 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 93% reduce 11%
1805990 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 14%
1808997 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 96% reduce 14%
1815016 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 97% reduce 14%
1817026 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 20%
1818035 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 22%
1820041 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 23%
1821044 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 24%
1823051 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 29%
1824056 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 49%
